,smiles,sequence,interactions
11385,1727,1405,0
11386,2269,862,0
11387,1824,1262,0
11388,1614,1470,0
11389,185,29,1
11390,2796,1380,1
11391,931,412,1
11392,1376,10,0
11393,1822,69,1
11394,4284,111,1
11395,2149,1006,1
11396,2311,368,0
11397,2838,1793,0
11398,3020,1510,0
11399,1023,1585,0
11400,4185,385,0
11401,2713,1356,1
11402,106,184,0
11403,1847,1217,0
11404,2293,148,1
11405,3310,67,1
11406,3775,194,0
11407,3289,916,0
11408,794,2111,1
11409,370,1185,0
11410,3412,1448,0
11411,3335,938,1
11412,509,1451,0
11413,1139,1655,1
11414,1901,1918,1
11415,4201,284,0
11416,4285,14,1
11417,1468,843,0
11418,2947,675,1
11419,1690,1102,0
11420,1804,811,0
11421,716,1423,0
11422,80,1641,0
11423,4286,204,1
11424,2274,1588,1
11425,759,1523,0
11426,4264,1226,0
11427,3506,1523,0
11428,151,67,1
11429,3017,151,0
11430,882,1822,0
11431,606,150,0
11432,4289,141,0
11433,3034,14,1
11434,4290,233,0
11435,818,1167,0
11436,1737,711,1
11437,1940,516,0
11438,3093,1142,0
11439,3681,1537,0
11440,3303,1813,1
11441,709,1878,0
11442,1028,120,1
11443,794,106,1
11444,3076,61,1
11445,663,482,0
11446,1473,550,1
11447,3389,1374,1
11448,3459,380,1
11449,968,29,1
11450,3633,863,0
11451,965,111,0
11452,3327,658,0
11453,1995,1589,0
11454,777,1837,1
11455,4291,1532,1
11456,472,2031,1
11457,2180,72,1
11458,461,1579,0
11459,15,147,1
11460,374,52,1
11461,1915,88,0
11462,286,90,1
11463,55,197,1
11464,185,426,1
11465,1475,1708,0
11466,2883,454,0
11467,3148,949,0
11468,869,1445,0
11469,2157,2007,1
11470,962,412,1
11471,3093,984,0
11472,2011,1667,1
11473,302,132,1
11474,4292,100,1
11475,1003,67,1
11476,3892,469,1
11477,3312,1040,1
11478,337,492,1
11479,2525,195,1
11480,2915,693,0
11481,2047,565,1
11482,1815,1328,0
11483,4293,415,0
11484,1815,1789,0
11485,1565,2007,0
11486,2862,118,1
11487,13,118,1
11488,279,417,1
11489,2117,3,1
11490,592,975,0
11491,3556,253,1
11492,466,1060,1
11493,2100,2064,0
11494,3437,1469,0
11495,230,295,1
11496,312,505,1
11497,369,351,0
11498,4107,1192,0
11499,2992,752,0
11500,2491,1857,0
11501,626,1759,0
11502,228,29,1
11503,1712,1432,0
11504,592,1000,0
11505,3486,695,0
11506,991,118,1
11507,286,235,1
11508,339,1206,1
11509,1394,1680,0
11510,3939,1685,0
11511,4129,1554,0
11512,2612,120,1
11513,52,556,1
11514,1504,1297,1
11515,4296,244,1
11516,3311,895,0
11517,188,1651,0
11518,3490,566,1
11519,4059,808,1
11520,982,674,1
11521,1133,938,1
11522,4297,68,0
11523,622,1719,1
11524,3608,1253,0
11525,2286,1959,0
11526,1942,1714,0
11527,147,1089,0
11528,668,1726,1
11529,3354,2002,0
11530,2831,1419,0
11531,2931,562,1
11532,344,1967,0
11533,2837,554,0
11534,2122,1593,0
11535,101,118,1
11536,2600,731,0
11537,1185,266,0
11538,4072,972,1
11539,625,308,0
11540,4240,659,1
11541,333,750,0
11542,1039,739,1
11543,3078,2147,0
11544,3670,1538,0
11545,973,1323,0
11546,3836,701,0
11547,804,92,1
11548,681,533,0
11549,3493,2019,1
11550,2227,1655,0
11551,3090,169,1
11552,4079,2092,0
11553,265,1239,1
11554,1294,147,1
11555,1840,493,0
11556,279,2160,1
11557,837,240,1
11558,3240,442,1
11559,1789,67,1
11560,2289,1100,1
11561,2656,1492,0
11562,104,260,1
11563,1244,29,1
11564,3635,2099,0
11565,2458,1191,0
11566,2696,917,1
11567,3379,206,0
11568,2899,1904,0
11569,106,2024,0
11570,1337,2161,0
11571,2667,2075,0
11572,3983,663,1
11573,1593,1318,0
11574,1008,385,0
11575,511,2162,1
11576,2861,409,0
11577,3621,274,0
11578,2545,312,0
11579,65,658,1
11580,713,1862,0
11581,776,1446,1
11582,2446,505,1
11583,3521,1459,0
11584,4300,690,1
11585,3446,525,1
11586,2447,569,0
11587,3461,405,1
11588,1600,2131,1
11589,1679,791,0
11590,741,792,1
11591,3295,148,1
11592,1007,400,1
11593,959,514,0
11594,1474,433,0
11595,3472,140,1
11596,3492,562,1
11597,2399,1915,0
11598,2817,841,0
11599,1491,233,1
11600,3437,355,1
11601,651,988,0
11602,2717,1043,0
11603,2771,937,0
11604,3048,27,1
11605,2194,274,0
11606,1194,1995,0
11607,387,1132,1
11608,900,1134,0
11609,680,87,1
11610,1031,1095,0
11611,286,941,0
11612,141,125,1
11613,370,2163,1
11614,1033,1788,0
11615,1054,29,1
11616,288,401,1
11617,151,619,1
11618,309,269,1
11619,3148,1790,0
11620,2917,1358,0
11621,1409,1920,0
11622,1036,37,1
11623,2965,1375,1
11624,4301,934,0
11625,3146,771,0
11626,1315,1416,1
11627,3798,1986,0
11628,75,147,1
11629,3973,403,1
11630,3021,1809,0
11631,952,1417,0
11632,1655,410,0
11633,590,479,1
11634,672,1016,0
11635,1061,1535,0
11636,3680,364,1
11637,2014,1355,1
11638,1747,261,0
11639,2062,148,1
11640,3258,899,1
11641,563,562,1
11642,4010,1522,0
11643,717,1964,1
11644,446,1709,1
11645,1538,111,1
11646,1653,572,0
11647,2530,1615,0
11648,3656,1298,0
11649,1808,67,1
11650,3122,271,0
11651,3107,168,0
11652,430,517,0
11653,894,37,1
11654,1112,29,1
11655,815,1583,0
11656,3750,250,0
11657,2525,10,1
11658,1541,111,1
11659,1401,719,1
11660,2963,103,1
11661,2971,1413,1
11662,1063,15,1
11663,3286,1018,0
11664,2317,1909,1
11665,2948,480,0
11666,2918,84,1
11667,3173,985,0
11668,4117,1420,0
11669,1884,148,1
11670,3962,1143,0
11671,882,1228,1
11672,2086,2059,1
11673,1736,768,0
11674,545,585,0
11675,3062,801,0
11676,345,726,1
11677,1637,58,0
11678,950,505,1
11679,1888,653,1
11680,1051,1968,1
11681,3557,171,0
11682,2242,148,1
11683,4225,683,0
11684,1024,148,1
11685,2146,949,0
11686,1390,757,0
11687,2316,632,1
11688,2715,1870,0
11689,962,1268,0
11690,483,414,1
11691,2825,911,0
11692,44,1620,0
11693,2610,1519,1
11694,356,1783,0
11695,3770,282,1
11696,72,436,0
11697,1923,110,0
11698,3843,821,0
11699,2474,507,0
11700,3594,836,0
11701,3157,111,1
11702,488,1551,1
11703,2245,828,0
11704,1252,319,0
11705,4302,34,0
11706,3164,1774,0
11707,2281,323,1
11708,602,570,0
11709,639,1202,0
11710,2031,478,1
11711,1063,509,1
11712,3621,569,0
11713,3476,999,0
11714,91,144,1
11715,1646,232,1
11716,1778,601,1
11717,2780,2156,0
11718,166,1775,0
11719,2658,920,0
11720,2147,14,0
11721,1927,380,0
11722,51,1944,0
11723,141,147,1
11724,446,1723,1
11725,2038,325,0
11726,519,911,1
11727,3518,1909,0
11728,2322,403,1
11729,3254,975,0
11730,2184,14,1
11731,3550,1296,0
11732,737,1919,0
11733,231,29,1
11734,2590,339,1
11735,2962,14,1
11736,200,1962,1
11737,2657,1135,0
11738,297,390,1
11739,2994,205,1
11740,1940,1289,0
11741,1112,1143,1
11742,414,208,1
11743,4024,841,0
11744,717,1568,1
11745,842,546,0
11746,2924,630,1
11747,1816,553,0
11748,3265,293,1
11749,239,1190,0
11750,790,2151,0
11751,28,244,1
11752,886,1030,1
11753,1561,1313,1
11754,2370,1280,0
11755,3234,765,0
11756,3407,1730,1
11757,75,52,1
11758,3640,1314,0
11759,3557,283,0
11760,2040,35,0
11761,3923,307,1
11762,29,747,0
11763,2105,694,1
11764,1732,850,1
11765,1345,925,0
11766,83,339,1
11767,1606,1554,0
11768,2922,401,1
11769,192,1732,1
11770,65,1122,1
11771,8,194,1
11772,2416,233,1
11773,1191,1341,0
11774,1314,1172,0
11775,1112,1505,1
11776,1158,2102,1
11777,3600,271,0
11778,4302,818,0
11779,1796,1464,0
11780,1713,1276,0
11781,997,711,1
11782,29,1455,0
11783,1210,426,1
11784,2519,135,0
11785,736,295,1
11786,2180,29,1
11787,1453,873,0
11788,472,2148,1
11789,1581,346,1
11790,1939,2150,0
11791,1751,140,1
11792,2499,257,1
11793,2910,1069,0
11794,3244,1672,1
11795,1607,1377,0
11796,4299,467,0
11797,65,1508,1
11798,211,8,1
11799,3552,1081,0
11800,443,52,1
11801,1219,269,1
11802,1238,246,0
11803,246,148,1
11804,314,551,0
11805,1806,1105,0
11806,199,106,1
11807,2653,2082,0
11808,1669,261,0
11809,1767,2070,0
11810,4026,1905,0
11811,2928,726,1
11812,4307,469,1
11813,3632,1300,0
11814,884,513,1
11815,65,1703,1
11816,4308,1995,1
11817,3209,1093,1
11818,544,337,1
11819,519,1079,0
11820,1831,1077,0
11821,1148,1378,0
11822,545,1173,1
11823,4309,1164,0
11824,2789,480,1
11825,3699,1359,0
11826,230,628,1
11827,3791,269,0
11828,3041,1375,1
11829,1040,889,1
11830,3932,1407,0
11831,302,469,1
11832,559,339,1
11833,100,118,1
11834,1894,1694,0
11835,3756,2107,0
11836,32,1951,0
11837,2634,685,0
11838,4310,443,1
11839,544,37,1
11840,32,148,1
11841,109,1234,1
11842,2068,792,1
11843,1719,616,1
11844,4311,1836,0
11845,192,1761,1
11846,1423,553,1
11847,2087,1422,1
11848,1305,464,1
11849,2214,1028,1
11850,61,461,1
11851,877,332,1
11852,4186,1020,0
11853,1492,835,1
11854,3333,906,1
11855,1681,206,1
11856,308,446,0
11857,3259,2053,0
11858,580,1923,0
11859,1732,1167,1
11860,4251,430,0
11861,2061,2044,0
11862,1531,148,1
11863,160,1585,0
11864,355,62,1
11865,1695,304,0
11866,2819,2006,0
11867,35,106,1
11868,1560,724,1
11869,927,950,0
11870,3824,172,0
11871,3627,1459,1
11872,2096,1213,0
11873,1294,84,1
11874,2676,439,0
11875,3470,118,1
11876,3445,1862,0
11877,1258,1430,0
11878,171,1498,0
11879,1363,1540,0
11880,477,1469,0
11881,3609,14,1
11882,1019,115,1
11883,1424,1218,0
11884,3338,123,0
11885,2212,543,0
11886,3858,863,0
11887,236,1508,1
11888,526,2015,1
11889,371,949,1
11890,1311,1971,0
11891,1749,29,1
11892,3569,14,1
11893,3752,1117,0
11894,1021,1446,1
11895,896,168,1
11896,2703,490,1
11897,1444,1296,0
11898,3358,405,1
11899,2217,1477,0
11900,525,304,0
11901,2794,1054,0
11902,4019,468,1
11903,2998,132,1
11904,32,282,1
11905,147,1185,1
11906,504,14,1
11907,2095,1347,0
11908,2043,225,0
11909,155,1957,0
11910,2896,801,0
11911,4176,195,1
11912,3052,496,0
11913,1065,1165,0
11914,2380,87,1
11915,242,671,0
11916,581,862,0
11917,3004,1167,1
11918,2988,169,1
11919,1213,2134,0
11920,338,607,0
11921,1925,1317,0
11922,4313,676,0
11923,717,537,1
11924,944,206,1
11925,892,402,1
11926,2639,792,1
11927,4314,1602,0
11928,242,903,0
11929,563,242,0
11930,2869,525,0
11931,570,29,1
11932,4069,111,1
11933,4315,235,0
11934,4278,96,0
11935,934,1104,0
11936,595,635,0
11937,982,669,1
11938,4316,56,0
11939,220,280,1
11940,3934,877,0
11941,3337,57,0
11942,3678,1833,0
11943,107,34,1
11944,318,1214,0
11945,3480,12,1
11946,1203,118,1
11947,2583,901,0
11948,1098,346,0
11949,512,1942,0
11950,558,339,1
11951,1124,72,1
11952,912,1967,0
11953,700,847,1
11954,58,164,1
11955,226,2130,0
11956,96,14,1
11957,8,35,1
11958,1446,253,1
11959,512,106,1
11960,1782,264,0
11961,651,875,1
11962,103,1018,1
11963,1465,1751,0
11964,2589,1176,0
11965,1076,2020,0
11966,46,1847,0
11967,1564,769,0
11968,2834,1301,0
11969,215,998,1
11970,3336,253,1
11971,2600,1879,1
11972,1178,169,1
11973,4317,1409,0
11974,1009,1742,0
11975,328,10,1
11976,2317,1462,1
11977,2404,894,0
11978,255,1188,0
11979,2297,37,1
11980,3774,401,0
11981,3754,2165,0
11982,261,66,0
11983,2812,1650,0
11984,1554,852,0
11985,1812,148,1
11986,206,1870,1
11987,3001,479,0
11988,3118,308,1
11989,297,136,1
11990,4318,307,1
11991,993,1201,0
11992,2133,1046,0
11993,1346,29,1
11994,2592,29,1
11995,1740,63,1
11996,1158,144,1
11997,1165,72,1
11998,1702,855,0
11999,804,72,1
12000,595,550,1
12001,4256,300,0
12002,1196,1732,0
12003,2536,1119,1
12004,1323,336,0
12005,3451,973,0
12006,2751,1180,0
12007,686,493,1
12008,1202,619,0
12009,3204,1635,1
12010,927,708,0
12011,810,1101,0
12012,482,322,1
12013,3515,1041,0
12014,4019,765,0
12015,1348,1371,1
12016,2414,1316,0
12017,1283,479,1
12018,2220,914,1
12019,1861,169,1
12020,211,37,1
12021,345,628,1
12022,3867,992,0
12023,958,628,1
12024,3484,2023,0
12025,957,1915,0
12026,3,1194,1
12027,1852,1650,0
12028,973,1265,1
12029,885,2037,0
12030,1475,710,0
12031,3930,165,0
12032,2326,29,1
12033,65,1446,1
12034,1009,52,1
12035,151,352,1
12036,344,505,1
12037,2102,1250,0
12038,930,282,1
12039,1775,122,1
12040,1158,1018,1
12041,4248,400,0
12042,1065,869,0
12043,1694,2023,1
12044,986,523,1
12045,3553,27,1
12046,3215,433,0
12047,83,84,1
12048,2216,1177,0
12049,498,136,1
12050,642,69,1
12051,427,634,0
12052,211,628,1
12053,4319,598,1
12054,2431,244,0
12055,680,1788,1
12056,3717,304,0
12057,3761,442,1
12058,1139,1380,1
12059,2177,1374,1
12060,3963,204,0
12061,281,2095,0
12062,2150,147,1
12063,4320,173,0
12064,2977,585,0
12065,2963,1701,0
12066,3724,942,1
12067,955,118,1
12068,2200,67,1
12069,1219,2133,0
12070,333,2097,0
12071,1118,2137,0
12072,871,21,0
12073,2581,1672,0
12074,3922,1227,1
12075,1063,1167,1
12076,3214,1900,1
12077,2629,1334,0
12078,452,461,1
12079,1386,18,1
12080,2773,405,1
12081,2068,131,1
12082,290,1023,1
12083,488,148,1
12084,1837,84,1
12085,4310,1575,0
12086,570,793,0
12087,21,2160,0
12088,1326,1980,0
12089,1219,125,1
12090,1283,235,1
12091,461,1353,0
12092,3901,63,1
12093,1552,977,1
12094,292,378,1
12095,646,262,1
12096,17,736,0
12097,2729,973,0
12098,2238,1085,0
12099,3305,1856,0
12100,2865,1942,0
12101,414,1702,1
12102,4265,1708,0
12103,1174,850,0
12104,1186,78,0
12105,2948,1963,0
12106,667,207,0
12107,3014,255,0
12108,200,1988,1
12109,964,534,0
12110,1287,551,0
12111,1686,61,1
12112,4313,1308,0
12113,457,100,1
12114,4321,148,1
12115,2245,1683,0
12116,1058,132,1
12117,1297,1405,0
12118,3182,215,0
12119,1298,208,1
12120,1903,342,0
12121,517,412,0
12122,4233,2129,0
12123,699,315,1
12124,2378,206,1
12125,977,1103,1
12126,3581,431,1
12127,345,102,1
12128,3629,554,0
12129,1258,273,1
12130,2576,649,1
12131,4324,1100,1
12132,2618,507,0
12133,472,514,1
12134,3659,1262,0
12135,2979,148,1
12136,1737,295,1
12137,2530,195,1
12138,884,815,1
12139,1007,118,1
12140,3644,1913,0
12141,2683,479,1
12142,4092,100,1
12143,204,835,0
12144,1284,72,1
12145,4127,597,0
12146,1152,1093,1
12147,4326,1921,0
12148,3675,14,1
12149,3238,87,1
12150,913,1144,0
12151,3647,146,0
12152,2586,327,0
12153,1718,118,1
12154,3335,266,1
12155,1312,197,1
12156,479,1556,0
12157,1929,648,0
12158,169,2151,0
12159,2251,214,0
12160,2752,1247,0
12161,1891,283,0
12162,3865,380,1
12163,4328,554,1
12164,3602,1604,0
12165,2392,206,1
12166,1056,206,1
12167,3619,963,1
12168,1687,694,0
12169,215,402,1
12170,4329,233,1
12171,3840,118,1
12172,4248,357,0
12173,3644,165,0
12174,903,1075,0
12175,1984,250,0
12176,345,235,1
12177,103,426,1
12178,1926,169,0
12179,299,666,1
12180,2503,1939,1
12181,757,1883,1
12182,4330,41,1
12183,4054,1124,0
12184,727,106,1
12185,2115,148,1
12186,1758,812,0
12187,3088,1637,0
12188,57,148,1
12189,1492,1992,0
12190,3122,1165,0
12191,323,228,0
12192,246,125,1
12193,4331,90,1
12194,4332,1108,0
12195,1760,1734,0
12196,1645,67,1
12197,2812,565,1
12198,2148,1950,0
12199,3390,1235,1
12200,3433,525,1
12201,3,14,1
12202,663,412,1
12203,2767,446,0
12204,2246,2076,1
12205,638,148,1
12206,4079,1922,0
12207,511,1995,1
12208,2294,1995,0
12209,1974,1326,1
12210,297,339,1
12211,993,795,0
12212,2154,1947,0
12213,847,8,1
12214,882,666,0
12215,3169,888,0
12216,32,390,1
12217,1505,1092,0
12218,982,1220,1
12219,2672,253,1
12220,1879,1807,1
12221,1385,565,1
12222,4333,630,1
12223,2459,39,0
12224,3470,29,1
12225,2534,882,1
12226,406,300,1
12227,3790,905,1
12228,1998,1386,0
12229,2105,1024,1
12230,3274,817,0
12231,783,1566,0
12232,955,597,0
12233,4130,1512,0
12234,1018,198,0
12235,2852,85,0
12236,2594,1434,0
12237,2830,445,0
12238,816,1989,1
12239,1544,445,0
12240,512,29,1
12241,3966,2025,0
12242,4334,1565,0
12243,3687,1879,1
12244,3643,258,0
12245,52,591,1
12246,3007,2006,0
12247,3720,405,1
12248,820,999,1
12249,2225,1228,0
12250,2498,690,0
12251,2507,67,1
12252,3134,1684,0
12253,0,143,0
12254,4132,1918,0
12255,2732,1281,0
12256,2267,2144,0
12257,3118,85,1
12258,4135,1036,0
12259,1479,1063,0
12260,35,3,1
12261,3582,1337,0
12262,2980,148,1
12263,3646,1305,0
12264,3903,1040,1
12265,586,132,1
12266,1052,1916,0
12267,3203,1338,0
12268,3270,1176,1
12269,3013,197,0
12270,1770,214,1
12271,561,1407,0
12272,3034,106,1
12273,2382,879,0
12274,4335,611,1
12275,2920,29,1
12276,2365,809,1
12277,142,1352,0
12278,820,233,1
12279,2112,859,0
12280,1265,1002,1
12281,258,87,1
12282,1863,1850,0
12283,543,1511,0
12284,2992,2101,0
12285,2682,1201,0
12286,14,1885,1
12287,1181,852,0
12288,306,791,1
12289,4336,1879,1
12290,3511,1185,0
12291,4337,671,0
12292,1268,1890,0
12293,1358,300,1
12294,3,29,1
12295,315,583,0
12296,2864,690,0
12297,373,2116,0
12298,565,1513,0
12299,2657,834,0
12300,1782,984,0
12301,61,23,1
12302,715,733,1
12303,1739,1230,0
12304,540,58,1
12305,2411,291,0
12306,3471,433,1
12307,3328,1451,0
12308,251,733,1
12309,28,276,0
12310,4338,461,1
12311,737,401,1
12312,3355,950,0
12313,345,194,1
12314,3378,2051,0
12315,63,1446,1
12316,3984,27,0
12317,2746,1707,0
12318,3704,1069,0
12319,1818,804,1
12320,3687,1384,0
12321,3092,224,1
12322,451,34,0
12323,2958,579,1
12324,4340,920,0
12325,3534,102,0
12326,4268,2043,0
12327,2562,642,1
12328,322,922,0
12329,4322,233,0
12330,1371,792,1
12331,4311,484,1
12332,714,2104,0
12333,3432,72,1
12334,1919,2057,0
12335,1027,683,1
12336,1003,426,1
12337,1476,27,1
12338,1100,1469,0
12339,1135,1008,0
12340,3453,29,1
12341,333,469,1
12342,3427,233,1
12343,1020,67,1
12344,525,822,0
12345,3680,72,1
12346,205,433,1
12347,2593,147,1
12348,1466,169,1
12349,1346,14,1
12350,1633,560,1
12351,105,148,1
12352,1405,566,1
12353,179,1142,1
12354,273,168,1
12355,4341,1090,0
12356,1343,1702,0
12357,3230,1610,0
12358,65,1461,1
12359,2906,656,1
12360,2974,906,0
12361,1708,319,1
12362,2308,233,1
12363,1983,178,1
12364,212,1104,0
12365,744,349,0
12366,3716,464,1
12367,4342,208,1
12368,1782,1639,0
12369,16,721,0
12370,1252,429,1
12371,818,106,1
12372,4315,524,0
12373,2372,1655,0
12374,1774,1675,0
12375,411,1006,0
12376,2557,1654,1
12377,1341,1904,0
12378,3430,177,1
12379,1697,479,1
12380,37,550,1
12381,4343,380,1
12382,681,231,0
12383,1793,863,0
12384,2756,1996,0
12385,1007,1640,0
12386,813,865,1
12387,3481,1613,1
12388,2068,29,1
12389,2264,321,0
12390,230,1730,0
12391,4290,440,0
12392,3940,14,1
12393,794,1461,1
12394,318,1271,0
12395,721,469,1
12396,3653,1241,0
12397,1244,118,1
12398,3571,106,0
12399,440,1670,0
12400,3347,911,0
12401,1198,830,1
12402,842,148,1
12403,3871,755,1
12404,2346,208,1
12405,896,240,1
12406,982,834,1
12407,2925,214,1
12408,1963,64,1
12409,1216,68,1
12410,3679,1716,1
12411,83,1856,0
12412,2339,1610,0
12413,868,1176,0
12414,3563,327,0
12415,4345,103,1
12416,3537,2059,0
12417,35,195,1
12418,3778,90,1
12419,2173,417,1
12420,3283,1132,1
12421,1616,312,0
12422,816,1562,1
12423,2960,2019,0
12424,2954,272,0
12425,843,269,0
12426,2214,401,0
12427,2611,1702,0
12428,299,118,1
12429,3148,165,0
12430,13,148,1
12431,1963,468,1
12432,319,1374,0
12433,2954,1455,1
12434,2095,679,1
12435,632,7,0
12436,1071,724,1
12437,579,352,1
12438,2741,889,1
12439,2827,14,1
12440,3349,993,0
12441,801,273,1
12442,109,1308,0
12443,1209,85,1
12444,4339,914,0
12445,1431,233,1
12446,1814,745,0
12447,409,1173,1
12448,4346,90,1
12449,590,566,1
12450,1940,136,1
12451,1133,1098,0
12452,35,339,1
12453,4347,1420,0
12454,4348,443,1
12455,2256,757,1
12456,284,67,1
12457,1729,92,1
12458,4262,2057,0
12459,740,786,1
12460,4299,791,0
12461,76,147,1
12462,2756,1046,1
12463,1129,1996,1
12464,2395,1077,0
12465,507,1256,0
12466,123,131,1
12467,3487,339,1
12468,3516,1701,0
12469,2644,1783,0
12470,1005,18,1
12471,3859,565,1
12472,850,859,0
12473,9,649,0
12474,3689,244,1
12475,239,1278,0
12476,1736,111,0
12477,2514,601,1
12478,3832,58,0
12479,2298,953,0
12480,2417,29,1
12481,3842,180,1
12482,2566,405,1
12483,3930,2014,0
12484,595,402,1
12485,1936,63,1
12486,4021,480,1
12487,1455,356,1
12488,843,461,1
12489,4177,258,1
12490,2595,89,0
12491,4350,396,1
12492,4088,1706,0
12493,2770,1569,0
12494,468,1741,0
12495,2208,1347,0
12496,2455,1880,0
12497,2762,84,0
12498,2590,84,1
12499,2137,106,1
12500,1213,524,0
12501,3394,253,1
12502,12,136,1
12503,258,472,0
12504,3196,1856,0
12505,2513,1040,1
12506,401,106,1
12507,3138,125,1
12508,2147,977,0
12509,4351,1540,0
12510,279,1081,1
12511,732,168,1
12512,3645,95,1
12513,3392,170,0
12514,1659,362,0
12515,3295,726,1
12516,3831,81,0
12517,3077,103,1
12518,730,374,0
12519,1717,1802,0
12520,2324,711,0
12521,333,635,0
12522,1227,64,1
12523,77,14,1
12524,4352,522,1
12525,3821,1209,0
12526,23,461,1
12527,4179,190,0
12528,127,106,1
12529,873,493,1
12530,1319,709,1
12531,23,148,1
12532,717,410,1
12533,3658,1231,0
12534,976,736,1
12535,3293,72,1
12536,2540,1819,1
12537,3407,1400,0
12538,3259,1471,1
12539,12,52,1
12540,1294,10,1
12541,43,125,0
12542,3098,374,0
12543,1781,1132,1
12544,2396,582,0
12545,2821,1694,0
12546,1873,850,0
12547,884,439,1
12548,4020,562,1
12549,3173,629,0
12550,4105,14,1
12551,4175,1389,1
12552,2540,390,1
12553,3188,1171,0
12554,2926,195,0
12555,1242,675,1
12556,3899,502,0
12557,2024,1235,1
12558,3686,971,1
12559,2525,136,1
12560,1518,67,1
12561,2204,235,1
12562,1381,2013,0
12563,328,148,1
12564,35,148,1
12565,3911,1452,1
12566,1662,131,1
12567,523,107,0
12568,3002,103,1
12569,183,1686,1
12570,2882,989,1
12571,4103,741,0
12572,142,237,1
12573,4353,1336,1
12574,4354,1013,0
12575,1300,10,1
12576,1477,856,1
12577,1339,917,1
12578,1463,148,1
12579,4093,1938,0
12580,1461,269,1
12581,1499,822,0
12582,4009,184,1
12583,65,1918,1
12584,501,426,1
12585,2923,1144,1
12586,615,67,1
12587,2830,34,0
12588,599,683,0
12589,855,1521,1
12590,3109,1967,0
12591,1681,545,0
12592,3313,118,1
12593,1569,118,1
12594,211,18,1
12595,3381,396,1
12596,2484,1936,0
12597,4306,611,0
12598,2117,1058,0
12599,4206,1032,0
12600,1177,144,1
12601,1177,122,0
12602,1994,29,1
12603,2604,2024,0
12604,1286,875,1
12605,4126,714,0
12606,3040,1587,0
12607,109,1609,1
12608,2867,1963,0
12609,1597,501,1
12610,2357,29,1
12611,2455,1014,0
12612,4184,836,0
12613,3869,287,0
12614,504,868,1
12615,226,1377,0
12616,4356,334,1
12617,3400,2001,0
12618,926,1588,1
12619,4204,688,0
12620,740,1525,0
12621,328,27,1
12622,328,1521,0
12623,1171,992,0
12624,189,857,0
12625,1586,675,0
12626,3566,405,1
12627,2756,911,1
12628,2523,48,1
12629,3419,1301,1
12630,220,37,1
12631,725,666,1
12632,3488,819,0
12633,1532,993,0
12634,834,1521,0
12635,968,67,1
12636,466,205,0
12637,3233,131,1
12638,497,8,1
12639,615,180,0
12640,504,235,1
12641,4357,1604,1
12642,61,29,1
12643,1359,543,0
12644,3404,103,1
12645,2389,1937,0
12646,503,2007,0
12647,2898,401,1
12648,1274,8,0
12649,1077,1532,0
12650,978,726,0
12651,2574,1918,1
12652,2917,208,1
12653,169,118,1
12654,696,378,1
12655,2212,736,1
12656,1292,1789,0
12657,2925,2040,0
12658,4358,103,1
12659,2921,111,0
12660,1238,1869,0
12661,3881,419,0
12662,1409,469,1
12663,109,583,1
12664,1084,147,1
12665,1982,118,1
12666,1240,869,1
12667,2190,519,0
12668,2021,1024,1
12669,2110,736,1
12670,2257,416,0
12671,2334,1246,0
12672,2148,683,0
12673,61,641,1
12674,3759,632,0
12675,3894,782,0
12676,1378,92,1
12677,363,102,0
12678,4290,266,1
12679,780,37,1
12680,1908,402,0
12681,2734,443,1
12682,892,67,1
12683,924,1498,0
12684,1543,1125,0
12685,3687,1983,0
12686,9,942,1
12687,3171,1374,1
12688,1167,118,1
12689,6,18,1
12690,2233,747,0
12691,1504,369,1
12692,3771,1918,1
12693,3683,1306,0
12694,553,769,0
12695,1892,69,1
12696,4049,244,1
12697,2463,144,1
12698,230,1280,0
12699,1060,194,1
12700,1725,767,0
12701,1962,675,0
12702,1464,87,1
12703,366,349,0
12704,185,8,1
12705,514,1111,0
12706,3694,1267,0
12707,463,136,0
12708,2901,240,1
12709,2822,1031,1
12710,6,666,1
12711,4361,304,0
12712,3850,736,0
12713,1307,652,0
12714,1447,1763,0
12715,2891,1966,0
12716,1063,2156,1
12717,3793,208,1
12718,1273,148,1
12719,4019,859,1
12720,4030,1086,1
12721,4142,72,1
12722,3477,222,0
12723,1156,29,1
12724,926,830,0
12725,403,208,1
12726,525,1710,1
12727,4362,1675,0
12728,1341,461,1
12729,2613,414,0
12730,4363,1979,0
12731,589,22,0
12732,2293,983,0
12733,3751,1026,0
12734,4124,30,0
12735,369,78,0
12736,3394,574,0
12737,2088,106,1
12738,2268,1596,1
12739,3118,123,1
12740,794,13,1
12741,3421,103,1
12742,47,1046,0
12743,2972,27,1
12744,3269,1476,0
12745,962,1064,1
12746,4314,947,0
12747,246,237,1
12748,3044,2134,0
12749,1436,374,0
12750,1426,1512,0
12751,2194,2067,0
12752,268,678,0
12753,4248,1323,0
12754,1241,712,1
12755,3146,3,1
12756,3860,1541,0
12757,1657,1094,0
12758,1000,72,1
12759,3000,111,1
12760,1480,1575,1
12761,1496,830,0
12762,152,652,0
12763,1497,118,1
12764,1174,111,1
12765,1157,676,0
12766,2628,181,0
12767,1060,46,0
12768,1730,195,1
12769,2311,461,1
12770,3614,208,1
12771,4365,2150,0
12772,4366,632,0
12773,2962,859,0
12774,2084,148,1
12775,1052,819,0
